customer_id,age,income,employment_type,dependents
CUST000670,38,855680.02,Business Owner,1
CUST000671,25,492807.56,Salaried,0
CUST000672,45,696094.09,Salaried,2
CUST000673,22,869277.4,Salaried,3
CUST000674,30,791710.46,Salaried,0
CUST000675,50,786954.03,Business Owner,1
CUST000676,25,632879.5,Self-Employed,3
CUST000677,53,668677.36,Self-Employed,4
CUST000678,21,617875.76,Salaried,1
CUST000679,38,596400.78,Salaried,0
CUST000680,52,651563.91,Salaried,0
CUST000681,31,976886.83,Salaried,1
CUST000682,41,1002926.92,Business Owner,0
CUST000683,46,409886.87,Salaried,1
CUST000684,45,290741.39,Self-Employed,1
CUST000685,42,574321.26,Salaried,1
CUST000686,47,250623.23,Self-Employed,3
CUST000687,33,846992.91,Business Owner,2
CUST000688,53,945042.13,Self-Employed,0
CUST000689,54,397713.49,Self-Employed,4
CUST000690,61,100000.0,Unemployed,0
CUST000691,55,458484.32,Self-Employed,2
CUST000692,21,584407.69,Salaried,1
CUST000693,41,451675.89,Salaried,1
CUST000694,26,252326.95,Self-Employed,0
CUST000695,48,771250.21,Self-Employed,0
CUST000696,37,675114.61,Salaried,0
CUST000697,25,527588.98,Salaried,2
CUST000698,51,100000.0,Unemployed,1
CUST000699,25,522383.75,Salaried,2
CUST000700,58,416094.61,Salaried,0
CUST000701,23,513077.65,Salaried,1
CUST000702,43,1726763.2,Business Owner,0
CUST000703,57,635828.18,Salaried,3
CUST000704,57,376396.77,Self-Employed,0
CUST000705,30,701930.34,Salaried,2
CUST000706,30,313991.35,Self-Employed,0
CUST000707,39,737750.08,Business Owner,3
CUST000708,37,321874.28,Salaried,0
CUST000709,41,791110.36,Salaried,1
CUST000710,34,569740.59,Salaried,3
CUST000711,29,477185.33,Salaried,0
CUST000712,21,1159796.3,Business Owner,1
CUST000713,33,442841.75,Salaried,0
CUST000714,24,302613.08,Self-Employed,0
CUST000715,21,543142.8,Salaried,2
CUST000716,60,420372.32,Salaried,1
CUST000717,52,501982.7,Salaried,0
CUST000718,54,460368.48,Self-Employed,1
CUST000719,48,583818.79,Salaried,2
CUST000720,51,235073.1,Self-Employed,0
CUST000721,28,563350.52,Salaried,1
CUST000722,59,687100.1,Salaried,3
CUST000723,46,649487.27,Self-Employed,1
CUST000724,54,700989.29,Business Owner,0
CUST000725,23,571674.11,Salaried,1
CUST000726,32,450436.04,Self-Employed,2
CUST000727,21,391245.66,Salaried,0
CUST000728,64,391968.29,Self-Employed,2
CUST000729,25,1218491.32,Business Owner,1
CUST000730,50,1224845.92,Business Owner,0
CUST000731,50,582378.42,Self-Employed,0
CUST000732,37,200817.64,Salaried,0
CUST000733,43,587394.93,Business Owner,3
CUST000734,35,670139.17,Salaried,2
CUST000735,57,856858.89,Salaried,0
CUST000736,41,597815.99,Salaried,3
CUST000737,34,938349.16,Business Owner,0
CUST000738,22,854739.31,Business Owner,0
CUST000739,31,404021.12,Salaried,0
CUST000740,59,570385.28,Self-Employed,0
CUST000741,58,291460.94,Business Owner,2
CUST000742,54,587213.78,Salaried,1
CUST000743,58,613357.47,Salaried,0
CUST000744,54,509859.66,Self-Employed,0
CUST000745,38,405238.93,Salaried,0
CUST000746,50,493646.0,Salaried,0
CUST000747,35,637747.2,Self-Employed,1
CUST000748,47,929143.13,Business Owner,1
CUST000749,54,359505.21,Self-Employed,2
CUST000750,58,285773.39,Self-Employed,3
CUST000751,53,720421.54,Salaried,1
CUST000752,44,605154.45,Salaried,0
CUST000753,35,273848.33,Self-Employed,0
CUST000754,50,571702.35,Salaried,1
CUST000755,62,577556.93,Business Owner,1
CUST000756,37,645206.95,Salaried,1
CUST000757,25,788042.82,Salaried,2
CUST000758,49,437874.07,Salaried,1
CUST000759,24,962869.68,Business Owner,1
CUST000760,30,620847.68,Salaried,1
CUST000761,37,278321.55,Salaried,1
CUST000762,30,724892.46,Salaried,2
CUST000763,37,1739579.03,Business Owner,1
CUST000764,40,620705.45,Salaried,1
CUST000765,44,803943.0,Salaried,3
CUST000766,25,411815.84,Salaried,3
CUST000767,54,356247.15,Self-Employed,1
CUST000768,26,610686.49,Salaried,2
CUST000769,22,471947.99,Salaried,1
CUST000770,33,605714.69,Salaried,2
CUST000771,63,700674.94,Self-Employed,3
CUST000772,63,323387.04,Self-Employed,0
CUST000773,31,757127.91,Salaried,1
CUST000774,43,130682.51,Business Owner,3
CUST000775,36,121561.74,Unemployed,0
CUST000776,51,570460.17,Salaried,3
CUST000777,31,314608.41,Self-Employed,1
CUST000778,36,389037.31,Self-Employed,0
CUST000779,28,1458457.93,Business Owner,1
CUST000780,24,785989.79,Salaried,2
CUST000781,60,708005.14,Salaried,2
CUST000782,24,756181.85,Salaried,2
CUST000783,45,651851.83,Business Owner,2
CUST000784,23,416573.94,Salaried,0
CUST000785,52,478859.87,Salaried,0
CUST000786,23,501147.33,Salaried,1
CUST000787,47,508572.75,Salaried,2
CUST000788,49,605627.76,Self-Employed,0
CUST000789,52,648476.68,Salaried,0
CUST000790,39,573650.71,Salaried,3
CUST000791,41,854368.94,Business Owner,6
CUST000792,25,764238.34,Salaried,0
CUST000793,38,241635.41,Self-Employed,1
CUST000794,48,718450.96,Salaried,0
CUST000795,62,283305.87,Salaried,3
CUST000796,42,673641.73,Business Owner,3
CUST000797,41,802117.35,Self-Employed,2
CUST000798,26,645126.28,Salaried,0
CUST000799,21,126667.91,Unemployed,1
CUST000800,25,1266128.14,Business Owner,0
CUST000801,61,179755.2,Unemployed,1
CUST000802,32,683192.23,Salaried,0
CUST000803,46,569796.12,Salaried,0
CUST000804,54,691989.01,Self-Employed,2
CUST000805,34,371219.67,Self-Employed,1
CUST000806,46,496322.39,Salaried,3
CUST000807,47,874855.93,Self-Employed,1
CUST000808,29,525012.55,Salaried,2
CUST000809,46,295223.31,Salaried,0
CUST000810,42,759374.29,Salaried,1
CUST000811,50,772260.44,Self-Employed,2
CUST000812,63,564637.45,Salaried,0
CUST000813,37,100000.0,Business Owner,1
CUST000814,46,488956.42,Self-Employed,0
CUST000815,56,914460.22,Self-Employed,2
CUST000816,21,160127.96,Unemployed,1
CUST000817,28,653871.61,Self-Employed,1
CUST000818,55,191340.6,Unemployed,1
CUST000819,35,745694.02,Salaried,1
CUST000820,42,879379.49,Salaried,0
CUST000821,34,762018.15,Salaried,1
CUST000822,46,587892.45,Salaried,0
CUST000823,48,453650.31,Business Owner,1
CUST000824,43,664457.14,Salaried,0
CUST000825,34,570982.19,Salaried,1
CUST000826,44,643357.27,Self-Employed,1
CUST000827,22,327425.94,Self-Employed,0
CUST000828,46,554908.18,Salaried,1
CUST000829,34,502231.94,Self-Employed,1
CUST000830,27,459118.84,Salaried,0
CUST000831,23,605979.06,Salaried,0
CUST000832,43,657371.16,Self-Employed,0
CUST000833,63,882027.68,Self-Employed,1
CUST000834,38,489703.53,Salaried,1
CUST000835,58,1262330.39,Business Owner,1
CUST000836,55,303297.53,Salaried,1
CUST000837,35,598869.07,Salaried,0
CUST000838,45,610597.41,Salaried,2
CUST000839,57,662837.89,Self-Employed,0
CUST000840,48,396063.98,Self-Employed,1
CUST000841,30,636713.67,Salaried,0
CUST000842,59,766262.57,Salaried,1
CUST000843,37,274554.34,Self-Employed,1
CUST000844,59,306221.8,Salaried,1
CUST000845,42,761927.69,Salaried,2
CUST000846,46,300497.73,Self-Employed,1
CUST000847,64,668542.64,Salaried,1
CUST000848,45,1680035.13,Business Owner,0
CUST000849,37,725457.26,Salaried,0
CUST000850,33,305732.44,Self-Employed,0
CUST000851,40,380663.65,Salaried,1
CUST000852,45,588611.63,Business Owner,0
CUST000853,24,625924.43,Salaried,3
CUST000854,30,450016.72,Self-Employed,1
CUST000855,23,772371.62,Self-Employed,3
CUST000856,61,700069.1,Salaried,2
CUST000857,38,490404.56,Salaried,1
CUST000858,56,669213.54,Self-Employed,2
CUST000859,42,1502567.29,Business Owner,2
CUST000860,54,552737.41,Salaried,0
CUST000861,28,671937.28,Salaried,1
CUST000862,60,550171.41,Business Owner,3
CUST000863,64,578737.95,Salaried,0
CUST000864,39,105399.72,Unemployed,3
CUST000865,62,747858.04,Self-Employed,1
CUST000866,61,399644.85,Self-Employed,1
CUST000867,57,666005.44,Salaried,3
CUST000868,26,695287.04,Salaried,4
CUST000869,46,1121815.51,Self-Employed,1
CUST000870,54,793706.21,Business Owner,1
CUST000871,26,111142.75,Unemployed,2
CUST000872,57,589167.02,Salaried,1
CUST000873,53,472422.71,Salaried,1
CUST000874,42,526879.75,Salaried,1
CUST000875,41,1190963.58,Business Owner,2
CUST000876,26,499246.82,Salaried,0
CUST000877,26,684295.64,Salaried,2
CUST000878,24,689467.23,Salaried,0
CUST000879,50,637405.98,Salaried,1
CUST000880,31,183475.44,Unemployed,1
CUST000881,50,555839.81,Salaried,1
CUST000882,51,299588.98,Salaried,1
CUST000883,44,608889.47,Salaried,2
CUST000884,29,611743.86,Salaried,3
CUST000885,23,544476.56,Salaried,4
CUST000886,51,697181.73,Salaried,2
CUST000887,60,652861.18,Self-Employed,3
CUST000888,57,632723.59,Salaried,0
CUST000889,56,614795.79,Salaried,1
CUST000890,44,782816.99,Salaried,0
CUST000891,51,285198.36,Self-Employed,2
CUST000892,26,433724.78,Self-Employed,0
CUST000893,22,699563.84,Self-Employed,1
CUST000894,40,607155.01,Self-Employed,1
CUST000895,48,452994.1,Self-Employed,0
CUST000896,31,658585.97,Salaried,1
CUST000897,24,680716.75,Business Owner,1
CUST000898,35,624192.07,Salaried,1
CUST000899,26,703208.37,Salaried,0
CUST000900,50,758373.71,Self-Employed,2
CUST000901,58,699135.89,Salaried,1
CUST000902,22,1445452.16,Business Owner,2
CUST000903,35,383604.22,Salaried,0
CUST000904,31,100000.0,Business Owner,2
CUST000905,28,100000.0,Business Owner,2
CUST000906,46,205802.83,Unemployed,1
CUST000907,64,1141474.98,Business Owner,1
CUST000908,25,612674.23,Business Owner,0
CUST000909,26,423021.21,Self-Employed,3
CUST000910,46,650471.62,Salaried,1
CUST000911,24,491504.24,Salaried,2
CUST000912,39,336560.27,Self-Employed,1
CUST000913,40,117271.2,Unemployed,2
CUST000914,53,351899.11,Self-Employed,1
CUST000915,40,917676.4,Business Owner,3
CUST000916,32,1565216.66,Business Owner,2
CUST000917,21,448933.33,Salaried,1
CUST000918,46,589016.05,Salaried,0
CUST000919,34,669092.36,Salaried,3
CUST000920,58,680333.12,Salaried,2
CUST000921,57,398824.62,Self-Employed,0
CUST000922,31,180934.96,Unemployed,1
CUST000923,56,584005.79,Self-Employed,0
CUST000924,33,532311.13,Salaried,2
CUST000925,63,397091.38,Salaried,1
CUST000926,23,428502.66,Salaried,0
CUST000927,53,711878.32,Salaried,1
CUST000928,26,814059.61,Salaried,1
CUST000929,30,600113.26,Salaried,2
CUST000930,25,810285.83,Salaried,0
CUST000931,43,592142.93,Salaried,1
CUST000932,30,442206.96,Business Owner,0
CUST000933,64,568579.93,Salaried,1
CUST000934,22,823778.54,Salaried,3
CUST000935,33,509480.16,Salaried,3
CUST000936,60,579607.17,Salaried,1
CUST000937,22,737126.94,Self-Employed,0
CUST000938,40,723358.36,Self-Employed,0
CUST000939,21,645888.95,Salaried,1
CUST000940,57,606929.58,Self-Employed,2
CUST000941,29,759427.46,Salaried,1
CUST000942,37,561711.83,Self-Employed,1
CUST000943,29,792076.53,Salaried,0
CUST000944,31,700790.95,Salaried,2
CUST000945,35,470420.68,Self-Employed,1
CUST000946,44,1073808.11,Business Owner,1
CUST000947,58,422911.66,Self-Employed,1
CUST000948,55,455168.69,Salaried,0
CUST000949,50,428783.72,Salaried,1
CUST000950,51,139670.82,Unemployed,0
CUST000951,25,646947.05,Salaried,0
CUST000952,64,870157.64,Salaried,1
CUST000953,34,662411.98,Salaried,4
CUST000954,31,628723.85,Salaried,1
CUST000955,29,585054.36,Salaried,0
CUST000956,54,546394.63,Salaried,1
CUST000957,32,619613.71,Salaried,2
CUST000958,55,789695.1,Business Owner,1
CUST000959,55,551272.39,Salaried,2
CUST000960,21,723116.21,Salaried,2
CUST000961,60,318506.21,Self-Employed,3
CUST000962,42,450015.91,Self-Employed,0
CUST000963,49,496857.6,Salaried,2
CUST000964,28,947041.86,Business Owner,1
CUST000965,31,728063.96,Salaried,1
CUST000966,61,1039995.71,Business Owner,0
CUST000967,57,566864.93,Salaried,2
CUST000968,34,741057.22,Salaried,2
CUST000969,50,1253082.82,Business Owner,0
CUST000970,55,507899.84,Self-Employed,0
CUST000971,41,838949.56,Salaried,2
CUST000972,57,662908.37,Salaried,2
CUST000973,25,658863.89,Salaried,1
CUST000974,39,259464.57,Self-Employed,1
CUST000975,34,347445.75,Salaried,2
CUST000976,46,609515.48,Salaried,1
CUST000977,24,749588.19,Salaried,1
CUST000978,45,565701.28,Self-Employed,1
CUST000979,62,1280354.35,Business Owner,1
CUST000980,45,417296.05,Self-Employed,1
CUST000981,38,612374.37,Salaried,1
CUST000982,60,906675.8,Business Owner,2
CUST000983,28,139701.77,Self-Employed,0
CUST000984,59,1615567.74,Business Owner,1
CUST000985,60,779634.24,Salaried,1
CUST000986,34,739265.05,Salaried,1
CUST000987,52,756985.4,Self-Employed,1
CUST000988,58,529961.1,Salaried,2
CUST000989,53,719366.2,Salaried,1
CUST000990,43,712309.18,Business Owner,5
CUST000991,35,959200.07,Business Owner,1
CUST000992,53,100000.0,Unemployed,1
CUST000993,45,470242.73,Self-Employed,0
CUST000994,37,370461.72,Salaried,5
CUST000995,53,411879.2,Salaried,1
CUST000996,22,591944.67,Salaried,0
CUST000997,34,493840.22,Salaried,1
CUST000998,60,650843.48,Salaried,0
CUST000999,60,851242.95,Salaried,1
CUST001000,59,375657.67,Self-Employed,0
CUST001001,26,447046.13,Self-Employed,3
CUST001002,26,183225.53,Unemployed,1
CUST001003,23,366018.77,Self-Employed,2
CUST001004,27,356920.92,Self-Employed,0
CUST001005,28,411111.02,Self-Employed,0
CUST001006,62,194044.03,Unemployed,0
CUST001007,35,146357.0,Self-Employed,2
CUST001008,49,561006.33,Business Owner,1
CUST001009,53,1512355.17,Business Owner,3
CUST001010,50,100000.0,Business Owner,3
CUST001011,59,580894.52,Salaried,2
CUST001012,47,829489.97,Salaried,0
CUST001013,56,886497.99,Salaried,3
CUST001014,49,719903.27,Salaried,1
CUST001015,58,775775.71,Salaried,1
CUST001016,53,457708.06,Salaried,1
CUST001017,57,470031.63,Salaried,1
CUST001018,47,857124.62,Salaried,2
CUST001019,53,447231.89,Self-Employed,1
CUST001020,24,318440.22,Salaried,0
CUST001021,42,583682.58,Self-Employed,2
CUST001022,22,461800.57,Self-Employed,1
CUST001023,30,516226.34,Self-Employed,2
CUST001024,25,100000.0,Business Owner,2
CUST001025,30,202768.89,Salaried,1
CUST001026,53,645383.91,Salaried,0
CUST001027,58,554530.42,Salaried,3
CUST001028,33,531470.63,Salaried,1
CUST001029,51,578096.72,Self-Employed,3
CUST001030,56,483167.9,Salaried,0
CUST001031,44,560183.88,Salaried,1
CUST001032,35,532686.5,Salaried,2
CUST001033,49,732816.9,Salaried,1
CUST001034,28,124225.12,Self-Employed,1
CUST001035,25,370529.39,Self-Employed,2
CUST001036,49,763464.25,Salaried,0
CUST001037,24,474429.14,Salaried,0
CUST001038,32,617992.94,Salaried,1
CUST001039,22,850416.1,Salaried,1
CUST001040,47,963356.4,Business Owner,1
CUST001041,51,921075.43,Salaried,1
CUST001042,56,779978.51,Self-Employed,1
CUST001043,56,639334.4,Business Owner,0
CUST001044,46,410396.91,Salaried,1
CUST001045,63,509412.32,Salaried,0
CUST001046,47,169002.69,Unemployed,0
CUST001047,25,1038504.08,Business Owner,1
CUST001048,40,699679.54,Salaried,2
CUST001049,31,314919.37,Self-Employed,1
CUST001050,30,588682.92,Business Owner,0
CUST001051,60,683779.99,Salaried,0
CUST001052,58,1696360.19,Business Owner,0
CUST001053,26,435457.16,Salaried,0
CUST001054,28,589134.84,Salaried,0
CUST001055,43,132009.36,Unemployed,1
CUST001056,46,958149.29,Business Owner,1
CUST001057,63,420415.19,Salaried,2
CUST001058,32,613218.57,Salaried,1
CUST001059,46,744156.62,Self-Employed,2
CUST001060,33,175202.18,Self-Employed,2
CUST001061,60,699206.5,Self-Employed,2
CUST001062,38,100000.0,Unemployed,2
CUST001063,45,1003257.15,Business Owner,2
CUST001064,53,673321.68,Salaried,2
CUST001065,60,656276.42,Salaried,0
CUST001066,63,549978.09,Salaried,1
CUST001067,32,632498.09,Self-Employed,1
CUST001068,64,248553.14,Self-Employed,1
CUST001069,56,737186.05,Salaried,4
CUST001070,24,530245.03,Salaried,1
CUST001071,25,648299.87,Salaried,2
CUST001072,57,547286.29,Salaried,3
CUST001073,28,829815.74,Salaried,3
CUST001074,62,665795.42,Salaried,2
CUST001075,48,697909.2,Salaried,3
CUST001076,51,718134.29,Salaried,1
CUST001077,29,451802.24,Self-Employed,1
CUST001078,49,643390.98,Salaried,1
CUST001079,34,966113.76,Business Owner,0
CUST001080,60,628980.13,Self-Employed,3
CUST001081,61,410879.37,Self-Employed,1
CUST001082,42,358685.74,Self-Employed,1
CUST001083,31,777272.46,Salaried,2
CUST001084,43,718006.77,Salaried,2
CUST001085,21,108032.16,Unemployed,2
CUST001086,57,880446.89,Self-Employed,1
CUST001087,41,121429.33,Unemployed,0
CUST001088,46,523724.64,Self-Employed,2
CUST001089,56,775303.01,Salaried,1
CUST001090,43,773873.07,Salaried,1
CUST001091,21,358907.58,Self-Employed,0
CUST001092,60,677586.31,Salaried,2
CUST001093,35,553467.74,Salaried,1
CUST001094,41,1067824.88,Business Owner,1
CUST001095,29,581150.27,Salaried,1
CUST001096,29,539586.43,Salaried,1
CUST001097,30,515050.86,Business Owner,2
CUST001098,46,1374068.56,Business Owner,0
CUST001099,61,488432.99,Salaried,1
CUST001100,55,1487347.95,Business Owner,0
CUST001101,45,782479.5,Business Owner,2
CUST001102,46,672697.83,Salaried,0
CUST001103,31,830887.54,Salaried,1
CUST001104,58,535411.2,Salaried,2
CUST001105,22,670777.02,Salaried,1
CUST001106,27,674105.01,Salaried,2
CUST001107,38,116671.3,Unemployed,0
CUST001108,47,544451.81,Self-Employed,0
CUST001109,54,648957.33,Self-Employed,2
CUST001110,47,235047.42,Unemployed,0
CUST001111,37,734039.9,Business Owner,2
CUST001112,63,651881.42,Salaried,1
CUST001113,64,580939.75,Salaried,2
CUST001114,44,538672.28,Self-Employed,3
CUST001115,45,511231.01,Salaried,1
CUST001116,27,574643.78,Salaried,1
CUST001117,26,803642.38,Self-Employed,1
CUST001118,44,950971.42,Business Owner,3
CUST001119,53,611415.83,Salaried,0
CUST001120,49,329520.49,Self-Employed,1
CUST001121,63,763649.26,Salaried,1
CUST001122,42,669392.13,Self-Employed,0
CUST001123,46,619089.29,Salaried,1
CUST001124,48,1660449.52,Business Owner,0
CUST001125,41,520110.9,Salaried,3
CUST001126,27,291539.88,Self-Employed,0
CUST001127,37,585761.2,Salaried,1
CUST001128,40,472916.84,Salaried,0
CUST001129,61,636099.7,Salaried,0
CUST001130,40,610979.32,Salaried,0
CUST001131,42,772934.82,Salaried,0
CUST001132,48,531642.27,Salaried,2
CUST001133,60,566404.0,Self-Employed,0
CUST001134,27,537046.9,Self-Employed,1
CUST001135,21,724880.11,Salaried,1
CUST001136,52,273916.75,Self-Employed,2
CUST001137,33,465333.33,Salaried,2
CUST001138,50,513161.74,Salaried,1
CUST001139,43,437347.23,Salaried,0
CUST001140,39,622465.94,Self-Employed,5
CUST001141,52,693284.09,Salaried,1
CUST001142,50,204603.19,Unemployed,3
CUST001143,49,578140.1,Salaried,2
CUST001144,49,530641.05,Salaried,2
CUST001145,50,457925.68,Salaried,4
CUST001146,36,1421424.76,Business Owner,1
CUST001147,60,455550.65,Self-Employed,0
CUST001148,39,354833.06,Self-Employed,2
CUST001149,38,1200169.76,Business Owner,0
CUST001150,21,764313.38,Business Owner,2
CUST001151,34,286606.37,Self-Employed,0
CUST001152,22,469894.93,Salaried,1
CUST001153,48,936209.03,Business Owner,0
CUST001154,50,439152.88,Salaried,1
CUST001155,58,482882.51,Self-Employed,2
CUST001156,24,327043.27,Self-Employed,3
CUST001157,21,310802.11,Self-Employed,2
CUST001158,28,526807.7,Salaried,1
CUST001159,49,531856.36,Self-Employed,0
CUST001160,59,165974.83,Unemployed,1
CUST001161,23,738648.91,Salaried,0
CUST001162,52,482541.68,Salaried,4
CUST001163,30,778301.79,Self-Employed,3
CUST001164,30,286047.57,Unemployed,2
CUST001165,39,537008.04,Salaried,0
CUST001166,54,334922.7,Salaried,2
CUST001167,53,338763.24,Salaried,1
CUST001168,43,525477.9,Salaried,1
CUST001169,48,622353.04,Business Owner,0
CUST001170,52,501027.75,Self-Employed,2
CUST001171,27,601657.04,Self-Employed,0
CUST001172,49,407088.04,Salaried,2
CUST001173,28,465695.31,Self-Employed,1
CUST001174,21,524103.14,Salaried,0
CUST001175,23,905332.64,Salaried,0
CUST001176,44,392762.59,Salaried,1
CUST001177,43,486177.08,Salaried,3
CUST001178,28,605029.81,Salaried,2
CUST001179,57,487185.7,Salaried,0
CUST001180,23,769967.33,Salaried,1
CUST001181,53,447018.79,Salaried,2
CUST001182,48,316823.49,Self-Employed,2
CUST001183,28,782902.42,Salaried,1
CUST001184,54,423637.03,Business Owner,2
CUST001185,55,725188.41,Salaried,0
CUST001186,52,409486.04,Self-Employed,2
CUST001187,44,652663.98,Business Owner,2
CUST001188,34,696862.5,Business Owner,3
CUST001189,52,451781.49,Business Owner,2
CUST001190,63,736059.67,Salaried,0
CUST001191,36,620410.05,Salaried,1
CUST001192,24,733644.44,Salaried,2
CUST001193,57,776452.19,Salaried,1
CUST001194,41,681154.03,Salaried,1
CUST001195,34,318889.65,Business Owner,1
CUST001196,51,306142.91,Self-Employed,0
CUST001197,38,670182.77,Self-Employed,2
CUST001198,27,922201.69,Business Owner,0
CUST001199,30,630075.86,Self-Employed,3
CUST001200,27,482214.29,Self-Employed,0
CUST001201,53,414061.2,Self-Employed,2
CUST001202,43,697748.06,Salaried,2
CUST001203,41,340886.26,Salaried,1
