customer_id,loan_amount,tenure_months,interest_rate,loan_type,application_date,default_flag
CUST000472,1237709.48,48,8.16,Education,2024-09-30,0
CUST000473,303354.48,12,10.41,Auto,2024-02-29,0
CUST000474,872384.31,12,12.65,Auto,2024-02-28,0
CUST000475,463928.13,24,6.76,Home,2025-09-22,0
CUST000476,991105.6,84,7.83,Auto,2024-02-24,0
CUST000477,67056.65,12,11.96,Business,2025-08-07,0
CUST000478,555606.46,36,7.81,Home,2024-08-22,0
CUST000479,60444.27,120,8.31,Education,2023-12-11,0
CUST000480,543426.57,48,12.49,Home,2025-11-13,0
CUST000481,412063.77,48,7.58,Personal,2024-06-21,0
CUST000482,461410.87,84,15.95,Business,2024-10-19,0
CUST000483,401391.37,36,8.53,Education,2024-05-28,0
CUST000484,397176.38,36,12.19,Business,2023-05-11,0
CUST000485,454627.11,24,6.0,Business,2025-02-20,0
CUST000486,752161.27,36,7.63,Business,2024-05-09,0
CUST000487,247060.66,36,6.73,Personal,2024-05-11,1
CUST000488,324145.39,60,12.93,Home,2025-08-27,0
CUST000489,643882.02,36,13.11,Personal,2023-08-29,0
CUST000490,170381.41,60,7.08,Auto,2025-09-16,0
CUST000491,151262.61,60,10.15,Auto,2024-06-10,0
CUST000492,28700.21,36,12.36,Business,2024-12-20,0
CUST000493,126669.07,84,11.32,Personal,2025-07-16,1
CUST000494,355870.8,12,10.06,Business,2023-02-01,0
CUST000495,169167.94,36,12.08,Home,2023-04-23,0
CUST000496,375820.85,60,9.43,Education,2025-05-27,0
CUST000497,928927.37,36,14.77,Auto,2024-04-23,1
CUST000498,535926.96,84,7.17,Personal,2024-12-17,0
CUST000499,1070405.14,24,6.0,Personal,2025-09-21,0
CUST000500,425910.19,84,14.28,Personal,2024-08-03,0
CUST000501,245166.38,84,10.6,Auto,2023-05-13,1
CUST000502,71306.77,36,16.53,Home,2024-01-21,0
CUST000503,302816.87,60,9.38,Auto,2025-03-25,0
CUST000504,876820.92,48,6.0,Auto,2024-10-15,0
CUST000505,193049.89,84,11.69,Education,2025-05-26,0
CUST000506,90390.34,48,10.22,Education,2023-03-16,0
CUST000507,978347.78,24,18.13,Business,2024-07-06,0
CUST000508,376012.44,48,17.57,Education,2023-07-27,0
CUST000509,535104.62,36,14.63,Home,2025-03-06,0
CUST000510,313779.04,60,7.24,Auto,2023-08-19,0
CUST000511,174164.93,36,10.67,Auto,2023-07-22,0
CUST000512,233493.53,48,14.25,Home,2024-11-04,0
CUST000513,667002.95,84,8.94,Education,2023-07-04,1
CUST000514,227694.14,60,8.08,Education,2023-05-09,0
CUST000515,453187.17,120,13.55,Auto,2025-10-20,0
CUST000516,463409.62,120,9.96,Business,2024-10-13,0
CUST000517,1110929.33,12,9.4,Auto,2025-11-22,0
CUST000518,291933.4,36,16.62,Business,2025-02-24,0
CUST000519,899432.24,12,14.01,Business,2023-09-01,0
CUST000520,592318.32,120,11.67,Auto,2024-06-04,1
CUST000521,367736.89,24,12.23,Personal,2025-11-10,0
CUST000522,732558.86,84,12.1,Personal,2024-06-01,0
CUST000523,431607.73,60,13.14,Business,2024-05-04,0
CUST000524,345669.45,60,14.54,Business,2024-05-28,0
CUST000525,242327.64,36,13.21,Business,2025-06-30,1
CUST000526,1164813.99,84,12.08,Auto,2024-03-02,0
CUST000527,191533.2,24,13.95,Business,2025-07-21,0
CUST000528,419551.72,12,13.79,Business,2025-06-01,1
CUST000529,419902.92,48,13.09,Auto,2024-01-23,0
CUST000530,95380.35,48,13.63,Auto,2024-11-17,0
CUST000531,745104.42,120,11.72,Education,2025-06-02,1
CUST000532,1059194.54,24,8.45,Home,2025-12-05,0
CUST000533,1246069.99,60,11.12,Education,2024-03-01,0
CUST000534,537184.32,24,15.09,Personal,2025-08-11,0
CUST000535,205154.76,84,12.53,Education,2024-09-24,0
CUST000536,160709.05,36,9.08,Home,2025-07-19,0
CUST000537,697702.75,36,10.68,Personal,2024-03-26,0
CUST000538,382053.11,84,13.73,Home,2024-10-09,1
CUST000539,1505122.69,120,11.94,Personal,2025-08-19,0
CUST000540,108120.5,24,13.93,Education,2023-04-29,0
CUST000541,533292.7,60,12.62,Education,2024-07-06,0
CUST000542,805620.34,120,12.91,Auto,2024-08-13,1
CUST000543,285728.51,12,7.8,Business,2023-09-13,0
CUST000544,841463.53,120,10.43,Home,2024-05-13,0
CUST000545,40964.14,24,8.01,Business,2024-04-20,0
CUST000546,919454.82,12,11.38,Business,2025-06-30,0
CUST000547,346499.86,24,11.44,Personal,2023-05-05,0
CUST000548,98368.89,120,6.97,Education,2025-06-03,0
CUST000549,156814.15,12,9.92,Business,2023-01-10,0
CUST000550,622906.48,12,13.56,Auto,2025-10-15,1
CUST000551,1229878.88,84,11.6,Home,2024-01-20,1
CUST000552,486677.62,36,13.61,Personal,2024-10-05,0
CUST000553,540483.13,84,14.59,Home,2025-11-21,0
CUST000554,429967.11,48,11.5,Education,2023-01-04,0
CUST000555,95858.16,60,16.12,Business,2025-01-27,0
CUST000556,424976.89,60,13.47,Home,2025-12-30,0
CUST000557,123107.15,84,9.9,Home,2025-12-17,0
CUST000558,648680.5,12,17.54,Home,2023-12-10,0
CUST000559,174087.67,84,10.23,Business,2023-04-04,0
CUST000560,273233.29,60,13.45,Education,2025-06-12,0
CUST000561,63552.07,84,13.23,Business,2025-11-16,0
CUST000562,521384.06,120,8.84,Business,2025-06-23,1
CUST000563,100394.34,84,10.21,Education,2024-06-10,0
CUST000564,63701.21,24,6.75,Home,2025-10-14,0
CUST000565,2037691.47,84,6.86,Personal,2023-12-28,0
CUST000566,225227.85,84,10.99,Education,2023-01-28,0
CUST000567,84136.4,84,13.34,Personal,2023-03-23,0
CUST000568,657027.94,48,10.37,Business,2025-03-17,0
CUST000569,1316582.89,24,9.88,Business,2024-01-27,0
CUST000570,981980.72,120,12.27,Business,2024-08-06,0
CUST000571,317094.56,60,11.51,Business,2025-01-07,0
CUST000572,361774.65,36,10.9,Auto,2023-03-24,0
CUST000573,440129.46,84,8.11,Auto,2025-06-24,0
CUST000574,265924.96,60,10.05,Business,2024-01-14,1
CUST000575,217019.01,48,9.53,Business,2025-02-05,0
CUST000576,476371.95,36,11.91,Personal,2023-05-25,0
CUST000577,269204.78,24,6.0,Auto,2023-12-16,0
CUST000578,84435.63,84,6.97,Education,2023-03-06,0
CUST000579,352036.55,60,11.33,Business,2025-05-13,0
CUST000580,653563.39,12,8.49,Home,2024-10-25,0
CUST000581,705450.88,60,10.93,Home,2024-06-10,0
CUST000582,520913.53,84,10.45,Auto,2023-08-03,0
CUST000583,207300.93,60,16.04,Business,2023-02-20,0
CUST000584,420839.33,84,9.99,Personal,2025-02-12,0
CUST000585,328715.76,60,15.48,Auto,2023-11-09,0
CUST000586,161329.14,60,9.89,Business,2025-01-17,0
CUST000587,373285.37,60,12.19,Business,2025-01-18,0
CUST000588,417214.39,48,8.41,Business,2025-11-17,1
CUST000589,730612.85,48,8.16,Education,2025-07-05,0
CUST000590,666238.76,24,8.71,Business,2025-12-02,1
CUST000591,1122005.04,60,12.03,Home,2024-10-15,0
CUST000592,289284.86,84,12.41,Auto,2025-11-28,1
CUST000593,456578.79,36,9.89,Business,2024-12-15,0
CUST000594,805847.89,36,11.59,Education,2024-05-17,0
CUST000595,743239.51,60,8.84,Business,2024-06-10,0
CUST000596,543254.55,36,7.17,Home,2024-11-30,0
CUST000597,936400.9,24,10.13,Auto,2023-07-17,0
CUST000598,826672.22,120,6.65,Auto,2024-02-08,0
CUST000599,345124.8,48,14.98,Personal,2024-06-24,1
CUST000600,45126.75,84,9.04,Auto,2023-01-17,0
CUST000601,694932.19,84,12.67,Personal,2023-12-12,0
CUST000602,201635.03,120,11.78,Education,2024-04-18,0
CUST000603,54184.59,84,14.41,Education,2023-06-25,0
CUST000604,553896.91,120,7.87,Business,2024-12-18,1
CUST000605,575226.49,24,17.07,Personal,2023-06-16,0
CUST000606,486359.86,12,6.0,Personal,2024-11-11,1
CUST000607,370015.57,36,8.26,Business,2025-06-11,0
CUST000608,154682.46,12,7.91,Auto,2025-02-20,0
CUST000609,405859.3,24,11.0,Business,2024-06-08,0
CUST000610,300724.78,24,11.13,Personal,2023-08-05,0
CUST000611,297488.58,12,8.36,Home,2025-11-29,0
CUST000612,290992.66,36,9.34,Business,2024-11-07,0
CUST000613,128737.0,84,13.68,Education,2025-07-09,0
CUST000614,475633.76,24,14.06,Education,2024-01-25,0
CUST000615,443599.48,24,8.75,Home,2023-03-03,0
CUST000616,430672.13,60,8.97,Home,2023-09-19,0
CUST000617,758451.51,12,10.68,Personal,2025-04-07,1
CUST000618,123563.08,36,9.31,Personal,2023-10-14,0
CUST000619,183125.65,84,10.66,Auto,2023-01-09,0
CUST000620,505698.57,24,13.62,Auto,2025-06-25,0
CUST000621,913522.29,36,16.9,Home,2023-05-22,0
CUST000622,263811.79,12,14.1,Education,2025-10-09,0
CUST000623,573692.73,24,8.07,Personal,2025-09-02,0
CUST000624,187375.36,48,7.42,Education,2024-04-22,0
CUST000625,248882.08,36,9.44,Education,2024-05-03,0
CUST000626,555755.5,24,10.45,Home,2024-01-25,1
CUST000627,491033.57,36,8.03,Home,2025-06-23,0
CUST000628,423645.82,84,12.66,Business,2024-07-25,1
CUST000629,778335.06,60,9.45,Home,2025-05-03,0
CUST000630,534302.81,48,9.05,Business,2025-07-24,0
CUST000631,708559.64,24,11.01,Education,2025-02-12,0
CUST000632,676306.61,12,15.56,Business,2025-03-19,0
CUST000633,560597.47,84,11.39,Auto,2023-12-15,1
CUST000634,884418.27,36,16.17,Business,2024-12-11,0
CUST000635,364101.89,36,9.12,Education,2025-09-22,0
CUST000636,251726.0,12,9.23,Personal,2023-01-26,0
CUST000637,628003.83,84,16.54,Personal,2023-11-12,1
CUST000638,726546.59,24,6.58,Auto,2025-08-17,1
CUST000639,100998.53,24,13.44,Education,2024-08-10,0
CUST000640,111272.27,24,11.37,Business,2023-02-08,0
CUST000641,349538.35,36,11.46,Auto,2025-09-15,1
CUST000642,796850.56,48,13.53,Education,2024-12-09,1
CUST000643,612269.39,60,15.31,Education,2023-03-01,0
CUST000644,682763.08,48,7.89,Education,2023-12-12,0
CUST000645,293595.47,120,8.86,Business,2025-08-20,0
CUST000646,189042.01,12,14.19,Home,2023-02-26,0
CUST000647,73809.21,12,6.0,Auto,2025-11-27,0
CUST000648,441706.62,36,15.73,Auto,2025-05-28,0
CUST000649,1383052.94,36,9.38,Home,2025-04-01,0
CUST000650,285106.78,48,13.15,Personal,2024-01-08,0
CUST000651,789021.51,12,11.68,Auto,2025-12-22,0
CUST000652,284773.89,84,11.3,Home,2023-01-08,0
CUST000653,633820.19,60,14.85,Personal,2024-09-28,1
CUST000654,304904.6,48,12.27,Auto,2024-11-24,0
CUST000655,786819.18,12,9.54,Education,2025-02-21,0
CUST000656,201644.1,48,16.09,Personal,2024-08-28,0
CUST000657,277276.53,36,12.04,Education,2025-04-28,0
CUST000658,369820.21,120,16.69,Home,2024-03-11,0
CUST000659,587720.47,36,9.16,Business,2023-10-15,0
CUST000660,533227.51,48,11.81,Auto,2025-11-05,0
CUST000661,279438.0,36,9.97,Home,2023-12-10,0
CUST000662,598163.93,24,10.76,Auto,2024-06-26,0
CUST000663,334582.38,48,11.27,Auto,2025-12-19,0
CUST000664,361857.41,60,11.1,Education,2023-10-24,0
CUST000665,190833.09,60,6.0,Auto,2023-04-22,0
CUST000666,1412301.54,36,11.92,Auto,2025-10-03,0
CUST000667,786702.38,120,16.37,Business,2025-08-05,0
CUST000668,390307.98,36,10.98,Home,2024-01-13,0
CUST000669,155767.38,120,14.32,Personal,2023-01-17,0
CUST000670,1019783.01,48,10.93,Business,2025-12-20,0
CUST000671,164025.34,36,11.59,Business,2024-11-12,0
CUST000672,608793.87,24,8.79,Auto,2024-08-07,0
CUST000673,1659700.35,36,13.93,Business,2025-12-28,1
CUST000674,967350.31,60,11.45,Home,2024-01-05,0
CUST000675,141723.66,120,7.26,Home,2024-10-14,0
CUST000676,397974.3,12,8.49,Personal,2023-02-07,0
CUST000677,585029.54,120,14.09,Education,2023-07-17,0
CUST000678,741061.6,84,11.45,Personal,2025-01-20,0
CUST000679,480818.72,48,8.7,Business,2024-04-04,0
CUST000680,414587.17,24,9.38,Personal,2023-08-25,0
CUST000681,456810.36,60,6.0,Business,2023-03-25,0
CUST000682,219426.89,48,9.94,Education,2025-02-05,0
CUST000683,766420.07,36,14.52,Home,2024-11-05,0
CUST000684,358768.68,120,13.44,Home,2024-12-18,0
CUST000685,121967.87,12,12.32,Education,2023-11-28,1
CUST000686,722011.33,12,9.1,Personal,2024-07-07,0
CUST000687,369975.57,120,7.41,Auto,2025-04-13,0
CUST000688,399987.2,60,13.4,Home,2025-04-19,0
CUST000689,1044964.55,48,7.59,Business,2025-10-13,0
CUST000690,1175136.45,36,12.09,Home,2024-04-28,1
CUST000691,439107.89,12,16.95,Business,2024-11-14,0
CUST000692,321444.49,36,11.68,Auto,2024-04-05,0
CUST000693,376918.51,36,16.05,Personal,2024-10-25,0
CUST000694,791729.82,84,17.73,Personal,2023-02-21,0
CUST000695,789686.25,48,10.21,Home,2025-11-23,0
CUST000696,433871.14,60,12.17,Auto,2025-08-24,0
CUST000697,176014.27,84,13.68,Business,2025-07-28,0
CUST000698,29924.53,36,10.02,Personal,2024-03-31,0
CUST000699,598153.98,60,9.78,Personal,2025-07-30,0
CUST000700,49048.48,84,8.85,Business,2023-01-06,0
CUST000701,764783.36,12,11.94,Business,2025-02-21,0
CUST000702,1169512.64,84,15.94,Home,2024-07-18,0
CUST000703,1484854.81,12,12.39,Personal,2024-11-29,0
CUST000704,111201.91,120,8.37,Business,2024-06-21,0
CUST000705,462843.93,120,8.32,Business,2025-03-31,0
CUST000706,763495.76,12,6.0,Personal,2025-10-26,1
CUST000707,192143.08,84,12.34,Personal,2023-11-08,0
CUST000708,469585.87,84,8.55,Business,2025-02-08,1
CUST000709,225657.53,48,9.82,Personal,2025-09-26,0
CUST000710,1503693.6,48,14.86,Home,2023-12-05,0
CUST000711,1282454.75,60,9.84,Auto,2023-11-18,0
CUST000712,186563.84,84,18.5,Business,2025-09-09,0
CUST000713,210401.78,60,12.37,Home,2025-08-31,0
CUST000714,131738.17,36,6.0,Personal,2023-03-04,0
CUST000715,1150486.76,36,13.84,Personal,2024-05-01,0
CUST000716,346262.12,24,8.82,Home,2024-05-22,0
CUST000717,437042.88,36,13.14,Auto,2023-10-23,0
CUST000718,233719.99,36,10.33,Auto,2025-11-08,0
CUST000719,437607.7,60,11.14,Home,2024-01-14,0
CUST000720,266407.26,84,11.5,Home,2023-09-15,0
CUST000721,419766.41,36,13.87,Business,2023-12-16,0
CUST000722,944264.28,24,9.65,Auto,2025-06-23,1
CUST000723,1521818.69,12,10.31,Auto,2024-01-25,1
CUST000724,585682.29,60,8.83,Personal,2024-01-10,0
CUST000725,460133.5,36,9.43,Auto,2023-02-06,0
CUST000726,243256.59,12,11.79,Business,2025-01-24,0
CUST000727,412159.58,120,14.5,Personal,2025-09-21,0
CUST000728,360225.9,120,16.14,Education,2024-09-05,0
CUST000729,165574.87,84,9.99,Auto,2025-07-17,0
CUST000730,139640.24,84,10.17,Auto,2023-12-27,0
CUST000731,276682.76,48,12.95,Home,2024-08-21,0
CUST000732,857845.16,84,9.46,Education,2024-04-15,0
CUST000733,51383.66,60,12.88,Auto,2024-06-05,0
CUST000734,252441.62,48,14.94,Auto,2023-08-28,0
CUST000735,154719.17,12,11.29,Education,2024-09-07,0
CUST000736,765828.5,24,11.64,Auto,2025-12-14,1
CUST000737,192455.19,12,9.74,Auto,2024-06-10,0
CUST000738,287722.67,24,12.7,Home,2025-03-12,0
CUST000739,1721909.76,48,11.09,Business,2025-12-27,1
CUST000740,505329.95,120,12.13,Auto,2024-11-20,0
CUST000741,602129.48,12,12.04,Business,2024-10-18,0
CUST000742,254330.38,12,12.85,Business,2024-07-25,0
CUST000743,333679.91,36,9.72,Education,2024-06-24,0
CUST000744,327128.87,48,8.02,Business,2023-09-11,0
CUST000745,153919.05,12,7.54,Auto,2023-01-18,1
CUST000746,517750.6,84,9.07,Business,2024-04-11,0
CUST000747,97699.58,48,12.35,Auto,2023-02-24,0
CUST000748,353166.86,60,11.12,Personal,2023-07-03,0
CUST000749,140655.53,24,7.88,Personal,2025-05-19,0
CUST000750,269430.09,24,11.09,Personal,2024-11-22,0
CUST000751,351613.79,12,6.0,Home,2024-10-10,0
CUST000752,240559.47,36,16.12,Business,2024-03-16,0
CUST000753,1357693.41,60,9.99,Auto,2025-09-25,1
CUST000754,700177.89,48,11.67,Auto,2023-01-14,0
CUST000755,408780.64,120,11.01,Business,2023-03-10,0
CUST000756,643746.02,36,16.09,Home,2023-09-13,0
CUST000757,558843.77,12,14.32,Home,2025-06-03,1
CUST000758,188115.47,60,8.77,Education,2024-09-10,0
CUST000759,379034.99,60,9.95,Home,2023-11-13,0
CUST000760,324116.53,12,6.0,Education,2025-06-19,0
CUST000761,778943.26,36,14.56,Personal,2023-12-14,1
CUST000762,924093.43,120,8.26,Business,2025-01-01,0
CUST000763,487309.36,48,6.96,Business,2023-12-09,0
CUST000764,254696.76,36,11.59,Home,2025-12-05,0
CUST000765,234046.06,120,7.59,Personal,2025-06-28,0
CUST000766,553000.06,12,8.69,Auto,2025-10-04,0
CUST000767,571543.23,120,8.53,Education,2025-04-07,1
CUST000768,580626.49,84,11.94,Education,2025-08-07,1
CUST000769,293658.18,24,16.29,Education,2025-04-24,0
CUST000770,197830.41,84,12.0,Auto,2025-04-25,0
CUST000771,200237.48,24,11.72,Auto,2024-11-08,0
CUST000772,957267.3,60,9.35,Business,2023-12-28,0
CUST000773,760501.16,120,11.28,Business,2023-09-16,0
CUST000774,172990.59,120,11.35,Education,2025-04-30,0
CUST000775,403370.7,36,13.35,Home,2024-06-04,0
CUST000776,92752.2,24,12.78,Home,2023-10-15,0
CUST000777,97258.79,48,11.48,Personal,2024-11-27,0
CUST000778,832365.55,60,9.8,Business,2025-06-02,0
CUST000779,310255.08,60,10.53,Auto,2024-10-22,0
CUST000780,1080239.13,84,13.17,Education,2024-09-04,0
CUST000781,121604.25,48,10.66,Education,2024-09-06,0
CUST000782,563216.84,84,10.8,Education,2025-01-27,0
CUST000783,738776.21,12,13.0,Home,2023-12-15,0
CUST000784,406267.69,48,6.0,Personal,2025-10-21,0
CUST000785,1277748.22,12,13.05,Business,2024-11-11,0
CUST000786,659235.05,120,8.81,Personal,2024-03-20,0
CUST000787,191691.22,60,7.75,Home,2024-03-04,0
CUST000788,448365.75,36,10.96,Education,2023-07-20,0
CUST000789,222607.15,12,6.0,Auto,2025-08-21,0
CUST000790,506234.94,24,9.75,Business,2023-03-13,0
CUST000791,656503.81,120,14.08,Home,2023-09-07,0
CUST000792,95759.01,120,7.26,Education,2025-09-29,0
CUST000793,423220.03,48,11.27,Home,2024-06-27,0
CUST000794,675901.53,48,8.88,Home,2025-05-25,0
CUST000795,1655293.9,84,13.11,Auto,2024-03-14,1
CUST000796,100473.73,36,10.5,Personal,2025-05-02,0
CUST000797,348559.53,48,7.6,Home,2023-11-04,0
CUST000798,362745.03,120,13.26,Education,2025-12-26,0
CUST000799,197139.98,60,13.67,Education,2025-11-13,0
CUST000800,731165.21,120,10.47,Education,2025-10-31,0
CUST000801,167213.62,24,17.17,Business,2023-01-29,1
CUST000802,607536.34,60,11.03,Home,2025-06-18,0
CUST000803,599824.37,36,7.8,Personal,2024-06-29,0
CUST000804,389081.62,120,13.41,Personal,2023-06-22,0
CUST000805,571522.48,60,12.91,Education,2024-12-14,0
CUST000806,81957.45,12,11.12,Home,2025-12-05,0
CUST000807,509999.18,84,11.39,Auto,2025-08-13,0
CUST000808,639616.99,120,10.09,Auto,2024-03-05,0
CUST000809,251365.04,84,12.55,Auto,2024-07-15,0
CUST000810,840724.7,36,8.92,Business,2024-09-04,0
CUST000811,227772.3,24,7.8,Home,2025-03-25,0
CUST000812,1026877.71,48,10.65,Home,2025-11-19,0
CUST000813,233570.06,36,14.67,Auto,2024-10-29,1
CUST000814,107109.06,60,9.75,Business,2024-08-03,0
CUST000815,274313.52,24,12.18,Auto,2025-05-06,0
CUST000816,601259.93,24,8.41,Personal,2023-02-22,1
CUST000817,567737.32,24,16.89,Auto,2024-12-06,0
CUST000818,482457.67,84,9.03,Personal,2023-09-16,1
CUST000819,534400.69,48,11.85,Home,2025-04-24,1
CUST000820,555586.05,120,11.34,Auto,2023-03-24,0
CUST000821,327546.69,84,8.77,Personal,2023-03-01,0
CUST000822,123297.52,60,11.82,Education,2024-08-03,0
CUST000823,1160955.07,24,14.09,Personal,2023-01-06,1
CUST000824,318201.2,48,13.96,Auto,2023-05-17,0
CUST000825,680475.73,12,7.52,Auto,2025-07-27,0
CUST000826,221430.61,12,8.35,Home,2025-01-24,0
CUST000827,1270319.05,12,14.12,Personal,2023-10-10,1
CUST000828,629745.95,48,14.66,Personal,2024-12-01,0
CUST000829,196895.12,60,6.53,Business,2024-07-29,0
CUST000830,409575.75,12,10.59,Home,2023-05-02,0
CUST000831,686226.74,24,10.54,Business,2024-09-30,0
CUST000832,176818.66,24,6.99,Business,2024-04-12,0
CUST000833,817647.53,48,9.81,Auto,2024-12-04,0
CUST000834,248141.52,84,10.77,Education,2023-07-27,0
CUST000835,99698.45,48,7.62,Auto,2024-11-28,0
CUST000836,100354.36,60,6.0,Business,2024-12-19,0
CUST000837,707204.21,48,10.62,Auto,2023-04-30,0
CUST000838,368673.36,24,10.9,Education,2023-03-01,0
CUST000839,447013.6,120,12.14,Education,2023-12-13,0
CUST000840,793744.3,12,12.25,Business,2025-06-24,1
CUST000841,714055.14,120,8.57,Business,2024-10-27,0
CUST000842,549675.06,120,10.56,Business,2023-11-17,0
CUST000843,328807.47,12,7.94,Business,2024-02-11,0
CUST000844,561199.15,84,7.69,Home,2024-08-28,0
CUST000845,109384.13,84,8.9,Education,2025-05-26,0
CUST000846,46884.81,24,6.0,Auto,2023-06-19,0
CUST000847,911372.21,24,9.5,Business,2025-09-30,0
CUST000848,1145085.25,120,11.04,Business,2025-07-15,1
CUST000849,308011.46,12,10.01,Education,2024-09-03,0
CUST000850,403016.37,12,9.4,Business,2025-09-16,0
CUST000851,553595.2,12,8.95,Personal,2025-05-12,0
CUST000852,238816.97,12,10.54,Home,2024-06-14,0
CUST000853,422798.71,36,14.05,Education,2023-11-17,0
CUST000854,376835.86,48,10.84,Education,2024-05-03,0
CUST000855,110831.03,36,10.49,Home,2025-10-26,0
CUST000856,516312.5,84,16.16,Auto,2024-04-12,1
CUST000857,394203.76,12,11.06,Business,2024-06-26,0
CUST000858,89948.29,24,11.01,Education,2025-09-24,0
CUST000859,540156.34,24,14.77,Home,2025-10-03,0
CUST000860,446728.17,36,10.45,Home,2025-07-19,0
CUST000861,261527.33,84,6.0,Auto,2023-05-14,0
CUST000862,871729.63,24,13.81,Business,2023-05-20,0
CUST000863,182461.69,84,9.07,Home,2025-07-13,0
CUST000864,527811.47,48,12.48,Auto,2025-05-13,1
CUST000865,132357.03,120,6.08,Education,2024-02-18,0
CUST000866,115750.04,84,12.13,Education,2023-07-04,0
CUST000867,231701.02,36,7.51,Auto,2024-09-26,0
CUST000868,382425.18,60,12.71,Auto,2025-07-19,0
CUST000869,605952.19,84,13.02,Home,2024-09-13,0
CUST000870,325969.5,48,11.3,Personal,2024-03-02,0
CUST000871,352488.59,12,11.7,Home,2025-07-10,1
CUST000872,853309.76,12,13.45,Home,2024-01-26,0
CUST000873,504901.41,60,9.53,Business,2025-07-03,0
CUST000874,247501.5,60,6.0,Personal,2025-02-01,1
CUST000875,855955.42,48,13.4,Auto,2024-06-28,0
CUST000876,882044.27,48,6.56,Personal,2023-11-21,1
CUST000877,339553.42,36,12.22,Personal,2024-05-28,0
CUST000878,850628.57,60,12.66,Personal,2023-03-21,0
CUST000879,1471116.36,24,6.43,Home,2024-11-22,1
CUST000880,307912.5,24,6.0,Home,2024-07-02,0
CUST000881,428028.0,48,11.46,Business,2024-09-20,0
CUST000882,414825.12,36,13.46,Home,2023-04-19,0
CUST000883,384574.9,84,11.66,Education,2024-08-04,0
CUST000884,655647.57,48,12.87,Business,2025-06-21,0
CUST000885,250576.48,120,10.21,Business,2024-05-08,0
CUST000886,370477.22,36,10.24,Education,2025-11-26,0
CUST000887,1247901.53,120,12.99,Education,2024-11-03,1
CUST000888,266214.34,24,9.36,Personal,2024-12-11,0
CUST000889,269811.17,24,10.1,Education,2025-12-24,0
CUST000890,393396.91,12,11.23,Education,2025-02-09,0
CUST000891,866243.2,120,13.49,Education,2024-06-17,1
CUST000892,197515.34,48,6.41,Education,2025-08-28,1
CUST000893,434648.95,60,10.65,Auto,2023-05-06,0
CUST000894,1092755.43,24,11.36,Education,2023-01-27,0
CUST000895,374752.91,48,10.45,Personal,2024-12-29,0
