customer_id,credit_score,credit_utilization,debt_ratio,open_credit_lines,past_due_30_59,past_due_60_89,past_due_90plus,real_estate_loans
CUST000499,695,0.7964,0.5994,5,0,0,0,0
CUST000500,773,0.1407,0.4886,1,0,0,0,0
CUST000501,690,0.4055,0.3464,5,1,0,0,0
CUST000502,564,0.0338,0.2685,3,0,0,1,0
CUST000503,647,0.1917,0.5876,4,0,0,0,2
CUST000504,778,0.3779,0.4458,4,0,0,0,2
CUST000505,678,0.3623,0.096,1,0,0,0,0
CUST000506,764,0.2506,0.2228,2,1,0,0,1
CUST000507,823,0.2474,0.7034,4,0,0,0,0
CUST000508,634,0.0999,0.6986,5,0,0,0,1
CUST000509,555,0.1869,0.2846,4,0,0,0,1
CUST000510,606,0.1547,0.3401,3,1,0,0,1
CUST000511,824,0.675,0.2471,4,0,0,0,0
CUST000512,726,0.3545,0.0673,5,1,0,0,0
CUST000513,673,0.3097,0.3993,6,0,0,1,0
CUST000514,748,0.1339,0.6841,3,0,0,0,0
CUST000515,610,0.3054,0.4245,4,0,0,0,1
CUST000516,622,0.267,0.1943,3,0,0,0,0
CUST000517,587,0.3283,0.2185,6,0,0,0,1
CUST000518,846,0.4217,0.0772,5,0,0,0,0
CUST000519,668,0.2097,0.2571,5,0,0,0,1
CUST000520,641,0.1878,0.6753,4,1,1,0,3
CUST000521,670,0.1589,0.6308,2,0,0,0,0
CUST000522,642,0.2502,0.0519,3,0,0,0,1
CUST000523,574,0.2053,0.6393,3,0,0,0,0
CUST000524,748,0.2075,0.2089,6,0,0,0,1
CUST000525,499,0.811,0.4484,5,0,1,0,0
CUST000526,669,0.3349,0.2832,3,0,0,0,1
CUST000527,707,0.3294,0.2043,2,0,0,0,0
CUST000528,513,0.2719,0.6382,3,1,0,1,1
CUST000529,692,0.1149,0.7857,4,0,0,0,0
CUST000530,610,0.0632,0.1602,7,0,0,1,1
CUST000531,503,0.3166,0.4103,2,0,1,0,1
CUST000532,667,0.1542,0.2359,4,0,0,0,0
CUST000533,734,0.2044,0.6665,5,1,0,0,0
CUST000534,900,0.4632,0.1653,3,0,0,0,1
CUST000535,615,0.3676,0.1112,2,1,0,0,0
CUST000536,695,0.3731,0.161,2,0,0,0,0
CUST000537,734,0.3563,0.1968,5,1,0,0,0
CUST000538,663,0.4595,0.4892,4,0,2,0,1
CUST000539,716,0.1984,0.2688,2,1,0,0,0
CUST000540,612,0.2726,0.3742,3,0,0,0,1
CUST000541,634,0.2986,0.6378,3,0,0,0,0
CUST000542,537,0.7215,0.6391,2,0,0,0,2
CUST000543,616,0.2412,0.2594,2,0,0,0,0
CUST000544,502,0.1854,0.1859,5,2,0,0,1
CUST000545,510,0.094,0.3244,2,0,0,0,0
CUST000546,729,0.3191,0.1734,3,0,0,0,0
CUST000547,534,0.4038,0.2974,7,0,0,0,1
CUST000548,734,0.0984,0.7117,5,0,0,0,0
CUST000549,636,0.2879,0.3024,7,0,0,0,1
CUST000550,636,0.1411,0.3701,2,3,0,0,0
CUST000551,583,0.2675,0.3213,6,1,0,0,0
CUST000552,647,0.1878,0.3516,1,2,0,0,2
CUST000553,789,0.4146,0.145,4,0,0,0,0
CUST000554,585,0.2496,0.3079,3,0,0,0,0
CUST000555,619,0.5086,0.5002,6,1,0,0,2
CUST000556,721,0.2979,0.1276,10,0,0,0,0
CUST000557,546,0.1165,0.4866,5,1,0,0,1
CUST000558,538,0.7454,0.1151,5,1,0,0,0
CUST000559,646,0.2251,0.2713,4,0,0,0,2
CUST000560,758,0.1252,0.646,2,0,0,0,0
CUST000561,642,0.2618,0.2537,5,0,1,0,2
CUST000562,625,0.2212,0.3833,1,0,0,1,0
CUST000563,647,0.4844,0.3799,2,0,0,0,3
CUST000564,642,0.3944,0.3004,1,1,1,0,1
CUST000565,592,0.2234,0.1882,2,0,0,0,0
CUST000566,734,0.3145,0.5203,6,0,0,0,0
CUST000567,670,0.493,0.2636,4,1,1,0,1
CUST000568,604,0.3156,0.1034,3,0,2,0,1
CUST000569,656,0.4278,0.3444,4,1,0,0,0
CUST000570,621,0.1829,0.3111,3,0,0,0,0
CUST000571,522,0.2209,0.3223,1,1,0,0,0
CUST000572,845,0.3508,0.2847,3,0,0,0,0
CUST000573,662,0.3583,0.4403,4,0,0,0,0
CUST000574,560,0.2856,0.547,7,3,0,0,3
CUST000575,547,0.4398,0.4836,2,1,0,0,0
CUST000576,516,0.4436,0.2775,5,0,0,0,0
CUST000577,584,0.3126,0.4146,5,0,0,0,1
CUST000578,543,0.3345,0.341,6,0,0,0,2
CUST000579,630,0.3112,0.2379,3,0,0,0,0
CUST000580,798,0.0898,0.6024,2,0,0,0,2
CUST000581,587,0.1379,0.1965,4,0,0,0,1
CUST000582,900,0.2201,0.53,4,0,0,0,0
CUST000583,709,0.2821,0.5762,6,0,0,0,0
CUST000584,848,0.3691,0.2959,3,0,0,0,0
CUST000585,533,0.1719,0.7249,10,0,0,0,0
CUST000586,587,0.2061,0.2451,4,2,0,0,2
CUST000587,592,0.4168,0.4833,1,0,0,0,1
CUST000588,643,0.3704,0.7319,5,0,1,0,0
CUST000589,711,0.8281,0.3,5,0,0,0,0
CUST000590,513,0.1638,0.3838,3,0,2,0,1
CUST000591,728,0.1838,0.7138,6,1,0,0,1
CUST000592,587,0.1225,0.3783,3,0,0,0,0
CUST000593,814,0.4187,0.2602,4,0,0,0,0
CUST000594,682,0.1332,0.2337,5,1,0,0,0
CUST000595,763,0.2006,0.3986,5,0,0,0,0
CUST000596,609,0.1193,0.3683,6,0,1,0,0
CUST000597,699,0.5757,0.4308,8,0,0,0,1
CUST000598,608,0.148,0.3579,3,0,0,0,0
CUST000599,705,0.6996,0.1573,3,2,1,0,1
CUST000600,671,0.4269,0.2121,3,0,0,0,0
CUST000601,788,0.1781,0.3801,3,1,0,0,0
CUST000602,735,0.0475,0.6313,5,0,1,0,0
CUST000603,693,0.4757,0.2774,2,0,0,0,0
CUST000604,667,0.6374,0.3058,3,1,1,0,0
CUST000605,657,0.2781,0.1757,6,2,0,0,0
CUST000606,516,0.4503,0.6221,5,1,0,0,0
CUST000607,548,0.3597,0.1948,4,0,0,0,0
CUST000608,569,0.2401,0.0935,4,0,0,0,2
CUST000609,799,0.2022,0.1225,3,0,0,0,0
CUST000610,602,0.32,0.232,4,1,0,1,0
CUST000611,610,0.2085,0.2774,2,0,0,0,0
CUST000612,705,0.3011,0.5124,4,0,0,0,1
CUST000613,567,0.4344,0.5625,2,0,0,0,2
CUST000614,777,0.1785,0.1845,2,1,0,0,0
CUST000615,420,0.3359,0.5551,0,0,0,0,0
CUST000616,761,0.2351,0.2231,6,0,0,0,1
CUST000617,817,0.5479,0.5106,5,0,0,0,2
CUST000618,681,0.553,0.4215,5,0,0,0,0
CUST000619,587,0.1969,0.2438,3,0,0,0,1
CUST000620,735,0.152,0.1521,12,0,1,0,0
CUST000621,583,0.1298,0.3274,1,0,0,0,0
CUST000622,840,0.2535,0.4318,5,0,0,1,0
CUST000623,701,0.2183,0.2344,4,0,0,1,2
CUST000624,568,0.1275,0.2277,6,0,0,0,0
CUST000625,725,0.4625,0.2396,5,0,1,0,1
CUST000626,557,0.5273,0.3951,7,0,0,1,0
CUST000627,579,0.3831,0.1458,7,0,0,0,0
CUST000628,720,0.1659,0.2271,1,0,0,1,2
CUST000629,587,0.1269,0.4636,2,0,0,0,0
CUST000630,661,0.2785,0.625,4,1,0,0,1
CUST000631,702,0.0623,0.1307,6,0,0,0,1
CUST000632,589,0.2664,0.4766,2,0,0,0,0
CUST000633,601,0.145,0.3546,1,0,0,1,0
CUST000634,805,0.177,0.3148,2,0,0,0,0
CUST000635,711,0.1828,0.037,6,0,2,0,1
CUST000636,649,0.1377,0.4135,3,0,0,0,0
CUST000637,642,0.463,0.4895,1,0,0,0,0
CUST000638,543,0.5909,0.3346,1,2,0,0,0
CUST000639,693,0.0656,0.3627,5,0,0,0,2
CUST000640,660,0.1937,0.4826,5,0,0,0,1
CUST000641,733,0.1881,0.5865,4,2,0,0,0
CUST000642,461,0.5153,0.3692,2,0,0,0,0
CUST000643,632,0.2602,0.301,3,0,1,0,1
CUST000644,642,0.4727,0.6882,4,0,0,0,0
CUST000645,680,0.5323,0.0585,7,0,1,0,0
CUST000646,671,0.2423,0.4439,3,0,0,0,0
CUST000647,697,0.3471,0.2968,3,0,0,0,0
CUST000648,632,0.3332,0.1366,6,0,0,0,1
CUST000649,538,0.2496,0.3242,9,1,0,0,0
CUST000650,519,0.3066,0.1973,4,0,0,0,0
CUST000651,644,0.3499,0.0613,4,0,0,0,1
CUST000652,900,0.0409,0.167,11,0,0,0,1
CUST000653,702,0.2748,0.8044,4,0,0,0,1
CUST000654,879,0.1832,0.2956,4,0,0,0,0
CUST000655,713,0.1235,0.3893,6,1,0,0,0
CUST000656,555,0.2759,0.5131,4,0,0,0,0
CUST000657,638,0.1586,0.3301,4,0,0,1,1
CUST000658,878,0.2892,0.1356,1,0,0,0,1
CUST000659,720,0.1746,0.1566,5,0,0,0,1
CUST000660,717,0.3333,0.532,3,0,0,0,2
CUST000661,588,0.5892,0.1299,6,2,0,0,0
CUST000662,651,0.0626,0.1733,4,1,0,0,0
CUST000663,554,0.7788,0.1821,4,1,0,0,0
CUST000664,611,0.1581,0.3588,2,0,0,0,1
CUST000665,664,0.4226,0.2369,3,0,1,0,1
CUST000666,595,0.101,0.1815,5,0,0,0,0
CUST000667,736,0.6611,0.2861,5,0,0,0,2
CUST000668,598,0.0979,0.4679,3,1,1,0,0
CUST000669,679,0.66,0.2309,4,0,0,0,0
CUST000670,739,0.5138,0.4227,3,0,0,0,1
CUST000671,837,0.5031,0.4067,1,0,1,0,0
CUST000672,683,0.2146,0.4553,4,0,0,1,2
CUST000673,558,0.3362,0.4001,3,1,2,0,0
CUST000674,649,0.2155,0.1812,5,0,0,0,0
CUST000675,826,0.1865,0.5669,4,0,0,0,1
CUST000676,736,0.3391,0.6252,1,0,0,0,0
CUST000677,667,0.0666,0.1372,4,0,0,1,0
CUST000678,702,0.0982,0.0957,5,2,0,0,0
CUST000679,675,0.3565,0.3253,5,0,0,0,0
CUST000680,535,0.0791,0.1984,4,0,0,0,0
CUST000681,668,0.2846,0.2512,3,0,0,0,0
CUST000682,587,0.4812,0.1848,3,2,1,0,2
CUST000683,601,0.2752,0.3466,2,2,0,0,0
CUST000684,624,0.1155,0.6843,3,0,0,0,1
CUST000685,463,0.3728,0.163,11,1,0,1,1
CUST000686,635,0.334,0.1938,6,0,0,0,1
CUST000687,499,0.2106,0.1473,2,0,0,0,0
CUST000688,725,0.1489,0.2251,3,0,0,0,0
CUST000689,465,0.2687,0.5702,4,0,0,0,0
CUST000690,494,0.6582,0.8101,3,0,0,0,0
CUST000691,481,0.319,0.1111,7,0,0,0,0
CUST000692,678,0.2831,0.5088,4,0,0,1,1
CUST000693,649,0.4099,0.1818,3,1,0,0,0
CUST000694,804,0.2884,0.107,7,1,0,0,1
CUST000695,689,0.2921,0.7067,4,1,0,0,0
CUST000696,492,0.3722,0.2948,3,0,0,0,0
CUST000697,574,0.2595,0.527,4,0,1,0,0
CUST000698,667,0.3816,0.4441,6,0,0,0,0
CUST000699,680,0.2503,0.3194,4,1,0,0,0
CUST000700,489,0.3182,0.4681,4,1,0,0,0
CUST000701,731,0.4114,0.0589,4,0,0,0,0
CUST000702,572,0.2479,0.0119,5,1,0,0,1
CUST000703,574,0.117,0.503,7,0,0,0,1
CUST000704,747,0.0579,0.6974,3,0,0,0,2
CUST000705,651,0.4643,0.5206,4,0,1,0,0
CUST000706,681,0.4729,0.5912,5,0,0,0,1
CUST000707,698,0.2969,0.138,7,1,0,0,1
CUST000708,510,0.6004,0.1073,7,0,0,0,0
CUST000709,672,0.2528,0.6761,2,0,0,0,0
CUST000710,823,0.4372,0.108,5,0,1,0,0
CUST000711,631,0.5564,0.1784,2,0,0,0,1
CUST000712,684,0.226,0.3751,1,2,0,0,1
CUST000713,879,0.5643,0.5458,5,0,1,0,1
CUST000714,789,0.1864,0.2286,4,0,0,0,1
CUST000715,610,0.5236,0.2924,5,0,0,0,0
CUST000716,694,0.2809,0.3071,6,0,2,0,1
CUST000717,718,0.6432,0.3904,2,0,0,0,0
CUST000718,844,0.3724,0.1637,5,1,0,0,2
CUST000719,568,0.1336,0.3149,0,0,0,0,0
CUST000720,900,0.0627,0.4167,5,0,0,0,1
CUST000721,676,0.5731,0.3903,2,0,0,1,0
CUST000722,622,0.2143,0.8052,6,0,1,0,1
CUST000723,706,0.6395,0.7998,7,0,0,0,0
CUST000724,617,0.5089,0.8257,2,0,0,0,0
CUST000725,620,0.0548,0.756,9,0,1,0,0
CUST000726,599,0.3102,0.2047,3,0,0,0,1
CUST000727,601,0.0964,0.1611,2,0,0,0,2
CUST000728,498,0.149,0.6479,4,0,0,0,0
CUST000729,503,0.3691,0.5548,4,1,0,0,0
CUST000730,578,0.2467,0.1899,4,1,0,0,0
CUST000731,674,0.0837,0.3738,6,0,0,0,0
CUST000732,585,0.3445,0.1147,8,1,0,0,1
CUST000733,840,0.3964,0.1877,3,0,0,0,0
CUST000734,707,0.4648,0.4257,5,0,0,0,1
CUST000735,590,0.1698,0.4467,5,1,0,1,1
CUST000736,813,0.4995,0.6138,6,1,1,1,0
CUST000737,631,0.3341,0.3226,2,1,0,0,0
CUST000738,630,0.1761,0.4272,5,0,0,0,0
CUST000739,708,0.1425,0.2542,2,0,2,0,0
CUST000740,643,0.2811,0.554,6,0,0,0,1
CUST000741,659,0.3261,0.2577,3,0,1,0,0
CUST000742,711,0.2744,0.2263,7,2,0,0,1
CUST000743,547,0.2365,0.3698,6,0,0,0,0
CUST000744,640,0.4052,0.1554,7,0,0,0,0
CUST000745,565,0.5143,0.1162,5,0,0,1,0
CUST000746,681,0.1755,0.0486,2,0,0,0,1
CUST000747,523,0.0303,0.3704,5,1,0,0,2
CUST000748,792,0.2132,0.2266,6,0,0,1,1
CUST000749,597,0.19,0.1783,5,0,0,0,1
CUST000750,620,0.16,0.7202,5,0,0,0,1
CUST000751,640,0.3844,0.6962,0,0,0,0,0
CUST000752,563,0.0623,0.2993,2,0,0,0,1
CUST000753,671,0.3115,0.1582,3,1,1,0,2
CUST000754,750,0.3598,0.2849,6,0,0,0,1
CUST000755,620,0.3683,0.657,5,1,0,0,1
CUST000756,612,0.1501,0.4192,7,0,0,0,0
CUST000757,708,0.2467,0.3756,0,2,0,1,1
CUST000758,702,0.5215,0.5476,5,1,0,0,0
CUST000759,661,0.5421,0.4368,7,0,0,0,1
CUST000760,760,0.177,0.2911,4,0,0,0,0
CUST000761,687,0.1704,0.3095,1,1,0,1,0
CUST000762,810,0.4284,0.2281,4,0,0,0,0
CUST000763,623,0.11,0.8418,3,0,1,0,0
CUST000764,547,0.1352,0.222,3,0,0,0,0
CUST000765,775,0.1482,0.2836,4,2,0,0,0
CUST000766,491,0.2532,0.1566,3,2,0,0,0
CUST000767,574,0.4834,0.178,4,1,1,1,1
CUST000768,561,0.4689,0.4132,2,1,2,0,2
CUST000769,655,0.5933,0.1231,2,1,0,0,1
CUST000770,643,0.106,0.2377,3,0,1,0,1
CUST000771,759,0.2008,0.5255,2,0,0,1,3
CUST000772,656,0.3747,0.3456,1,0,0,0,0
CUST000773,598,0.6233,0.2035,4,0,0,0,0
CUST000774,625,0.3546,0.2581,2,1,0,0,1
CUST000775,566,0.2442,0.0132,3,1,0,0,2
CUST000776,709,0.1508,0.3086,4,0,0,1,0
CUST000777,784,0.356,0.1624,4,1,0,0,1
CUST000778,669,0.0739,0.352,0,0,0,0,0
CUST000779,648,0.0732,0.1842,4,1,1,0,0
CUST000780,692,0.2773,0.0239,5,0,2,0,2
CUST000781,609,0.4528,0.4873,2,1,0,0,0
CUST000782,637,0.4277,0.3723,7,0,0,0,0
CUST000783,635,0.0846,0.5854,5,0,0,0,1
CUST000784,713,0.1819,0.222,5,0,0,0,0
CUST000785,615,0.2519,0.4768,4,0,0,0,0
CUST000786,459,0.2143,0.1934,4,1,0,0,0
CUST000787,548,0.6385,0.2202,4,0,0,0,0
CUST000788,858,0.5722,0.445,10,0,0,0,0
CUST000789,635,0.3674,0.6714,11,0,0,0,1
CUST000790,695,0.1876,0.3204,6,0,0,0,1
CUST000791,643,0.4476,0.4549,3,1,0,0,1
CUST000792,643,0.271,0.2361,1,0,0,0,1
CUST000793,549,0.2805,0.5563,5,0,0,0,2
CUST000794,803,0.1032,0.3387,4,1,1,0,0
CUST000795,583,0.5667,0.2538,2,0,0,0,0
CUST000796,581,0.0708,0.4273,3,0,0,0,0
CUST000797,684,0.4018,0.1382,6,1,0,0,0
CUST000798,755,0.2015,0.2808,2,1,0,0,0
CUST000799,625,0.2082,0.3309,7,0,0,0,0
CUST000800,481,0.2847,0.2033,4,1,0,0,2
CUST000801,484,0.2836,0.7493,4,1,0,0,1
CUST000802,789,0.2956,0.0554,6,0,0,0,0
CUST000803,657,0.0723,0.2099,5,0,0,0,0
CUST000804,770,0.6601,0.0821,5,1,0,0,1
CUST000805,671,0.3119,0.7186,2,0,0,0,1
CUST000806,573,0.1492,0.3413,2,0,0,0,0
CUST000807,685,0.2,0.0721,3,0,1,0,1
CUST000808,674,0.0533,0.1504,4,0,0,0,0
CUST000809,695,0.105,0.6431,4,0,0,0,2
CUST000810,657,0.3064,0.3922,1,0,0,0,0
CUST000811,607,0.3584,0.5645,5,0,0,0,1
CUST000812,753,0.2611,0.6887,6,0,0,0,0
CUST000813,644,0.4758,0.6368,4,0,1,0,3
CUST000814,671,0.0937,0.3681,4,0,0,1,1
CUST000815,562,0.1936,0.1941,6,1,1,0,1
CUST000816,553,0.0928,0.6334,3,0,0,0,0
CUST000817,577,0.4672,0.5759,5,0,0,0,0
CUST000818,552,0.1509,0.506,2,0,0,0,0
CUST000819,456,0.4149,0.649,4,0,1,0,0
CUST000820,594,0.084,0.42,4,3,0,0,0
CUST000821,787,0.2177,0.6258,8,0,0,0,1
CUST000822,612,0.4586,0.2611,4,0,1,0,0
CUST000823,536,0.1022,0.4088,5,0,1,0,2
CUST000824,714,0.6566,0.6453,2,0,0,0,0
CUST000825,639,0.3054,0.4906,3,0,0,0,1
CUST000826,616,0.4416,0.2928,3,0,0,0,0
CUST000827,542,0.0786,0.2946,7,0,0,0,0
CUST000828,651,0.4047,0.0152,4,0,1,0,0
CUST000829,653,0.0645,0.3368,3,0,0,0,0
CUST000830,678,0.2983,0.2015,2,1,0,0,0
CUST000831,657,0.1387,0.286,7,2,0,0,1
CUST000832,637,0.3407,0.515,5,1,0,0,0
CUST000833,650,0.5225,0.367,6,0,0,1,0
CUST000834,640,0.0751,0.3555,3,0,0,0,1
CUST000835,517,0.4718,0.2719,5,0,0,0,0
CUST000836,826,0.1131,0.2849,4,0,0,0,1
CUST000837,704,0.3115,0.5994,6,1,0,0,0
CUST000838,663,0.2372,0.3942,2,0,0,0,0
CUST000839,629,0.1675,0.601,1,0,0,0,0
CUST000840,635,0.1079,0.0817,3,0,2,0,1
CUST000841,676,0.2929,0.4207,4,0,0,0,0
CUST000842,776,0.1866,0.5338,3,0,0,0,0
CUST000843,588,0.2001,0.6368,5,0,0,0,0
CUST000844,674,0.4139,0.4227,2,0,0,0,0
CUST000845,504,0.4521,0.4794,2,0,0,0,1
CUST000846,723,0.04,0.3867,2,0,0,0,0
CUST000847,681,0.2542,0.2928,2,0,0,0,0
CUST000848,641,0.4321,0.1244,2,1,1,1,0
CUST000849,455,0.2233,0.2821,1,0,0,0,1
CUST000850,598,0.0715,0.3251,5,1,1,0,0
CUST000851,565,0.6097,0.5085,4,0,0,0,1
CUST000852,568,0.234,0.3832,3,0,0,0,0
CUST000853,483,0.1544,0.2474,3,0,0,0,0
CUST000854,617,0.2536,0.1085,2,0,0,0,0
CUST000855,814,0.0824,0.2625,3,0,0,0,0
CUST000856,714,0.4471,0.5397,3,0,0,1,0
CUST000857,655,0.1525,0.1838,7,0,0,0,0
CUST000858,700,0.3275,0.7051,4,0,0,0,0
CUST000859,847,0.456,0.1642,3,0,0,0,0
CUST000860,560,0.2711,0.1527,2,0,0,0,0
CUST000861,580,0.1841,0.255,3,2,0,0,1
CUST000862,606,0.1959,0.5831,4,0,0,0,0
CUST000863,523,0.3126,0.1228,2,0,0,0,0
CUST000864,679,0.3384,0.7339,4,0,0,1,2
CUST000865,622,0.2282,0.0357,3,1,1,1,0
CUST000866,706,0.3594,0.2026,4,0,0,0,1
CUST000867,725,0.5939,0.2642,1,0,0,0,1
CUST000868,769,0.0684,0.369,3,1,1,1,1
CUST000869,715,0.1524,0.3471,6,0,0,0,1
CUST000870,616,0.1279,0.7082,6,0,0,0,1
CUST000871,604,0.4297,0.6148,3,1,0,0,0
CUST000872,561,0.1237,0.5744,3,0,1,0,0
CUST000873,654,0.2929,0.3447,4,0,0,0,2
CUST000874,682,0.3299,0.4476,3,0,1,1,0
CUST000875,516,0.162,0.5326,5,0,0,0,0
CUST000876,754,0.6736,0.4433,2,1,1,1,0
CUST000877,652,0.0439,0.239,1,0,1,0,1
CUST000878,616,0.3298,0.3859,3,1,0,0,0
CUST000879,559,0.1513,0.6679,2,1,0,0,0
CUST000880,776,0.1556,0.1801,4,0,1,0,0
CUST000881,696,0.0211,0.2813,3,0,1,1,1
CUST000882,728,0.1809,0.2515,8,0,0,0,1
CUST000883,640,0.0799,0.3811,2,0,0,0,0
CUST000884,796,0.2315,0.1442,6,0,0,0,0
CUST000885,724,0.5706,0.1281,6,1,0,0,1
CUST000886,769,0.1873,0.2887,6,0,0,0,0
CUST000887,755,0.2705,0.3174,10,0,1,1,0
CUST000888,594,0.4622,0.454,4,1,0,0,1
CUST000889,669,0.1035,0.4702,7,0,0,1,2
CUST000890,770,0.2975,0.1823,4,0,0,0,0
CUST000891,694,0.255,0.5771,4,1,1,0,1
CUST000892,561,0.3484,0.5498,2,0,1,0,1
CUST000893,658,0.4146,0.3138,1,0,0,0,0
CUST000894,723,0.2773,0.2589,2,0,1,0,0
CUST000895,519,0.0251,0.0913,2,0,0,1,0
CUST000896,563,0.0631,0.6986,4,0,0,0,1
CUST000897,522,0.4062,0.4966,3,0,0,0,0
CUST000898,693,0.1773,0.4459,5,0,0,0,1
CUST000899,790,0.1987,0.4916,4,0,0,0,0
CUST000900,467,0.3025,0.0835,4,0,0,0,0
CUST000901,669,0.078,0.1249,6,0,0,0,0
CUST000902,593,0.5937,0.6341,5,1,0,0,1
CUST000903,804,0.5027,0.1359,6,0,0,1,0
CUST000904,670,0.3672,0.3083,9,1,0,0,0
CUST000905,727,0.1395,0.3444,3,0,0,0,2
CUST000906,775,0.4629,0.2731,3,1,0,0,1
CUST000907,666,0.1778,0.3858,2,0,1,0,0
CUST000908,488,0.1099,0.1393,6,1,0,0,0
CUST000909,639,0.4983,0.3258,6,0,0,0,2
CUST000910,669,0.4852,0.0909,8,0,0,0,0
CUST000911,544,0.2431,0.305,4,0,0,0,1
CUST000912,480,0.3666,0.4684,2,0,0,0,0
CUST000913,526,0.4139,0.8121,1,0,0,0,1
CUST000914,770,0.1623,0.053,7,0,0,0,0
CUST000915,545,0.2777,0.1682,4,1,0,0,1
CUST000916,900,0.1117,0.7885,6,1,0,0,0
CUST000917,779,0.2517,0.1043,9,1,0,0,0
CUST000918,732,0.1703,0.1463,4,0,0,0,0
CUST000919,511,0.7561,0.5558,4,0,0,0,0
CUST000920,777,0.3271,0.3266,6,0,2,0,0
CUST000921,605,0.5142,0.3279,9,0,0,0,0
CUST000922,485,0.2298,0.1855,5,0,0,0,1
CUST000923,673,0.2686,0.3235,3,0,0,0,0
CUST000924,691,0.1216,0.4535,2,0,0,0,1
CUST000925,578,0.0799,0.5095,8,0,0,0,1
CUST000926,596,0.0657,0.6339,3,0,1,0,0
CUST000927,634,0.3927,0.3429,4,0,1,0,0
CUST000928,632,0.4651,0.1979,6,1,0,0,0
CUST000929,717,0.3004,0.3344,3,0,0,0,0
CUST000930,625,0.3291,0.483,3,2,0,0,1
CUST000931,798,0.2288,0.4745,5,0,1,0,0
CUST000932,678,0.1562,0.3599,4,1,1,0,0
CUST000933,501,0.5424,0.1185,3,0,0,0,0
CUST000934,754,0.0031,0.1594,5,0,0,0,0
CUST000935,574,0.1351,0.603,3,1,0,0,2
CUST000936,753,0.2862,0.4466,2,0,0,0,2
CUST000937,681,0.2389,0.5626,1,0,0,0,0
CUST000938,576,0.5059,0.4078,2,1,0,0,1
CUST000939,612,0.1106,0.4446,5,0,0,0,0
CUST000940,691,0.4741,0.2347,4,0,0,0,0
CUST000941,674,0.3953,0.1214,6,0,0,0,1
CUST000942,736,0.5178,0.1672,2,0,0,1,1
CUST000943,689,0.2369,0.5822,2,2,0,0,0
CUST000944,650,0.153,0.0744,1,1,0,0,0
CUST000945,659,0.2383,0.1251,2,0,0,0,0
CUST000946,633,0.2486,0.1204,6,1,0,1,1
CUST000947,697,0.6411,0.5367,3,0,0,1,0
CUST000948,688,0.41,0.2222,4,0,0,0,0
CUST000949,673,0.0763,0.2516,4,1,0,1,0
CUST000950,857,0.1261,0.226,9,1,0,0,3
CUST000951,684,0.1847,0.5163,6,0,0,1,0
CUST000952,761,0.0557,0.6128,1,0,0,0,1
CUST000953,591,0.2889,0.4781,1,0,0,0,0
CUST000954,651,0.3424,0.3228,4,0,0,0,0
CUST000955,457,0.427,0.3038,5,0,1,0,1
CUST000956,658,0.2119,0.3851,5,0,0,0,0
CUST000957,595,0.0774,0.3413,5,1,0,0,1
CUST000958,586,0.1164,0.1496,7,1,1,0,2
CUST000959,669,0.6755,0.6843,2,0,0,1,0
CUST000960,614,0.3043,0.3485,7,1,0,0,1
CUST000961,511,0.2162,0.0632,6,0,0,0,1
CUST000962,632,0.3276,0.3967,6,0,0,0,0
CUST000963,900,0.0438,0.601,2,0,0,0,0
CUST000964,688,0.7092,0.5041,4,0,0,0,0
CUST000965,675,0.402,0.444,3,1,0,0,0
CUST000966,548,0.2849,0.3384,2,0,0,0,0
CUST000967,538,0.1968,0.2704,1,0,0,0,0
CUST000968,566,0.4166,0.1029,3,1,0,0,1
CUST000969,675,0.3408,0.375,8,0,0,0,0
CUST000970,540,0.3844,0.3156,3,0,0,1,0
CUST000971,779,0.3201,0.6409,7,1,0,0,1
CUST000972,545,0.3631,0.083,5,1,0,1,0
CUST000973,723,0.0483,0.1843,6,0,2,0,1
CUST000974,674,0.2405,0.0638,5,0,0,0,0
CUST000975,785,0.4125,0.2811,1,1,0,0,0
CUST000976,552,0.1308,0.0391,7,0,0,0,0
CUST000977,900,0.4316,0.2627,4,0,0,0,3
CUST000978,667,0.0985,0.2489,2,1,0,0,0
CUST000979,758,0.7447,0.2968,3,2,0,0,0
CUST000980,685,0.2633,0.3953,5,1,0,0,0
CUST000981,554,0.6388,0.7108,1,0,0,0,0
CUST000982,581,0.3221,0.0927,2,0,0,0,0
CUST000983,652,0.2426,0.3382,2,0,0,1,0
CUST000984,580,0.4377,0.0833,6,0,0,0,1
CUST000985,663,0.291,0.2683,4,0,0,0,0
CUST000986,729,0.1478,0.1757,4,0,0,0,2
CUST000987,765,0.2669,0.4011,5,0,0,1,1
CUST000988,800,0.1516,0.3451,6,0,0,0,1
CUST000989,646,0.1446,0.018,3,0,0,0,2
CUST000990,612,0.4119,0.2948,6,1,0,0,1
CUST000991,494,0.696,0.5513,7,0,0,0,0
CUST000992,438,0.1442,0.0615,6,0,0,0,0
CUST000993,641,0.6131,0.5002,3,1,0,0,0
CUST000994,763,0.3813,0.0372,5,1,0,0,1
CUST000995,661,0.2252,0.0795,0,0,0,0,1
CUST000996,688,0.3463,0.1593,4,0,1,0,0
CUST000997,558,0.1496,0.3121,4,0,0,0,0
CUST000998,610,0.3061,0.7196,5,0,0,0,0
